meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,spent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,labels
-452.7100525,93.61962128,-35.71955109,2.968706369,1.711740732,-36.58237076,-27.48000717,-9.117360115,-28.04343224,-7.5765028,-6.552772522,-10.11982822,-6.117240906,-0.267474443,-13.01318645,-0.804104924,-12.82168484,-8.52581501,-3.810065746,-4.826908112,male_happy
-764.4836426,91.05231476,12.81782722,25.36878967,20.54257393,13.26470947,-2.491580009,-9.938672066,-3.34830761,2.234613657,-1.75169456,3.079587936,2.674588203,-0.959001899,-2.523994207,3.582119226,-0.616071463,0.708357096,-1.427472472,1.535265326,male_sad
-658.5502813,46.13698267,16.73436337,15.93633459,15.40939979,7.723433819,-2.699494526,-7.878830382,-3.220632259,-1.195623157,-1.402221878,0.827122441,0.955465203,-2.466846961,-1.636210354,1.069804914,0.717304606,-0.761671678,-1.385828801,-0.76046737,male_sad
-831.6412354,90.81803131,11.85831738,28.78700447,20.42720222,12.75990868,-8.457835197,-11.8450489,-2.99229598,2.481612444,-2.104230881,3.955433846,-0.064574175,-3.064444304,-2.369035721,4.161666393,-2.665509462,-0.210321948,-2.372736216,0.458095878,male_sad
-591.5901489,83.77631378,-7.061283112,20.22444725,15.28094101,-0.420227468,-5.74904108,-12.71586895,-11.63064575,2.646368742,-8.096422195,-6.475681305,0.779588223,-1.244383216,-7.080024242,2.546139717,-2.298467636,-0.949620187,-8.458177567,0.190563172,male_happy
-377.9965718,24.33370879,7.311418739,7.170802643,5.010111385,1.842819182,-6.233615458,-9.315260973,-5.940154002,-3.541485998,-4.786976515,-2.561753056,-0.674386861,-0.845920318,-3.281793096,-0.564252841,0.169978338,-2.326627475,-2.911240448,-0.916409755,male_happy
-640.8810425,79.81027222,-7.019676208,20.30913353,12.9435358,-2.05891037,-8.381175995,-15.10013962,-8.78586483,2.319084644,-8.265091896,-5.039048195,2.40019989,-3.564326525,-5.698822498,1.433047175,-3.157319069,-3.189178705,-7.343983173,0.28414613,male_happy
-635.1129761,92.66312408,-0.670351505,26.00434494,25.46714973,2.163545609,-5.787133694,-4.248793125,-8.682888985,1.9202528,-0.09807615,-3.407923937,2.678057909,-1.559824586,-3.176844597,-0.03323707,-0.323396623,-2.118458033,-3.963271618,3.746838331,male_angry
-472.9204921,33.20516036,10.94505424,14.75168979,12.70474473,2.254605304,-3.073172265,-4.353911713,-3.897386572,-2.550131497,-1.89312268,-2.213216232,0.132803852,-0.794953593,-2.895218873,-0.565327721,-0.00508542,-1.781326141,-1.342520524,0.798656395,male_angry
-690.5834961,87.69804382,-2.100180864,28.65928078,22.91457367,-0.010173995,-8.060312271,-6.870460987,-8.336566925,2.575803995,-1.886827469,-2.968194246,3.396668673,-1.9576509,-2.358989716,-0.354574561,-1.56369698,-2.725820065,-0.896159828,1.413259029,male_angry
-721.159729,93.23656464,24.62525177,37.62604523,22.61325645,13.7069416,-5.994417191,-4.436365128,5.297307968,2.557374477,-4.97764492,10.0358696,-3.074228048,-0.588554502,2.198456526,-0.392959535,-1.908333778,2.893280268,-4.885150433,7.594547749,male_calm
-601.5178518,38.82416159,26.46623569,23.2004392,14.81777105,8.988540591,0.378588361,-1.061635894,2.158402247,-0.143450938,0.579178902,3.045747411,0.876715561,-0.280278775,-0.425258037,-0.65177849,0.54166418,0.435281148,-0.425697362,1.598902442,male_calm
-786.6829834,90.36711884,25.8756485,38.26279449,20.22677994,11.34345055,-8.747455597,-3.936630487,4.829364777,-0.740386426,-3.547557831,9.890576363,-5.9089818,2.072905779,0.554048121,-1.621514082,-0.652283251,0.177416369,-2.999207497,5.814946651,male_calm
-736.0643311,69.12047577,14.47976112,23.24350166,13.17521954,14.38785553,-1.221654773,-9.849678993,-5.033243656,2.322674751,-2.850696802,-1.870496392,2.853376865,-4.032104969,-3.946652412,2.298848152,0.465888232,-4.129600048,-1.018054724,0.246618867,male_sad
-583.1465569,26.85158416,13.19701323,13.34757016,8.528106665,7.363002652,-0.344814881,-7.201174896,-4.543124214,-1.203066748,-2.158404092,-1.424365686,0.802205965,-2.397889389,-2.437857965,-0.185060138,0.271738243,-2.321154612,-1.125218392,-0.861662318,male_sad
-802.7874756,66.88715363,11.63583088,21.00366783,10.05560398,14.06581879,-7.314754009,-12.69099617,-5.867382526,2.298938513,-6.141464233,-1.418711543,0.81418252,-6.667066097,-4.69542408,1.247336984,-4.081285954,-5.722123623,-0.473668486,-2.24748373,male_sad
-707.9769897,86.98842621,15.83026314,23.62306786,17.78645897,7.009518623,-5.308707714,-3.798306465,1.757486224,2.239312172,-5.810344219,4.794949055,-2.391135216,-0.955836773,-0.703265846,-0.987003982,-0.088309094,0.429561108,-7.991342068,5.040518761,male_calm
-515.0223134,25.88356845,17.17724311,14.08308468,9.66296001,3.419529369,-1.06254385,-1.832516657,-0.120293978,-1.779064532,-1.665212984,-0.686432631,-1.477792689,-0.991617127,-1.261274895,-1.109236602,-0.737505644,-1.380271453,-1.834131102,-0.219994775,male_calm
-769.7994995,79.6622467,15.07003784,21.67845726,15.38135338,3.697535992,-8.214391708,-6.183945179,0.590081811,-2.71118021,-4.764565945,3.17214632,-4.784805298,-0.637332499,-0.494351983,-2.204030514,0.901927114,-3.648819923,-4.308196068,4.551693439,male_calm
-678.2246704,87.89409637,16.4935627,26.86309814,17.23714256,9.966727257,-4.637480736,-6.484909534,-1.864507556,6.968822002,-6.70218277,5.507935047,-0.460767925,-0.403553843,0.460312247,-0.459304869,-0.051283211,3.644958496,-8.859742165,5.122110844,male_calm
-577.010446,48.18011604,20.76032749,20.05240398,12.66082853,6.501073787,-2.287944552,-7.124814541,-1.004276207,1.235175463,-3.464828252,1.123067924,0.53165219,-0.613703454,-0.916805175,-1.025732354,0.642026688,-0.450903817,-4.773444694,0.66437503,male_calm
-743.6436157,80.90680695,16.34620285,26.32097816,13.83434963,6.5438447,-8.151532173,-7.615045547,0.64175868,4.711275578,-8.784900665,5.315358639,-1.581194401,1.646829605,2.081733227,-0.844450355,2.069446325,-1.659816504,-8.454771042,5.94503212,male_calm
-636.4386597,93.50024414,13.8151598,29.74275208,14.33314323,1.07439661,-4.919373035,-4.845992565,-1.701815486,4.283298969,-5.984419823,5.199409008,-3.828836203,-0.038539197,-2.330593586,-1.006468892,-0.133348718,-1.576734066,-5.910754681,5.629767418,male_calm
-512.5132534,36.76899019,19.70496229,18.60787044,8.066652036,3.608751208,-0.858225765,-3.703134722,-2.219589737,-0.17998868,-3.068113814,0.544398773,-0.749507134,-0.703264992,-1.947737391,-1.303466671,-0.78005067,-2.058260074,-1.608704398,1.459134847,male_calm
-702.5490723,91.02571106,14.32577038,30.51859856,9.044322014,-1.038992047,-6.760449409,-4.138275623,1.144728422,3.380450249,-3.61677742,6.010219574,-5.457306385,0.78712213,-3.438737154,0.299918175,1.775643826,-2.099978685,-0.789009988,6.209426403,male_calm
-725.6575317,94.0918045,13.78574371,23.47011757,13.08013248,3.373031616,-1.722254992,-4.240927696,3.422120571,1.023818612,-9.631058693,6.534958363,0.575433493,-2.222064495,2.127032757,-2.193956852,-0.558411956,2.151424408,-8.748681068,4.26153326,male_neutral
-506.1816175,26.46768233,17.07461695,12.59383062,7.450919461,2.79342234,-1.230859023,-2.348369344,-1.357696527,-3.097333725,-4.017351831,-1.180067237,-0.504042184,-0.243132312,-0.451467618,-0.976267129,-0.544662929,-1.540830424,-1.518443765,0.58961375,male_neutral
-788.4559937,91.47171021,11.62372589,24.22864532,9.715475082,2.434623718,-1.996804237,-3.420614958,4.936495304,-1.732003212,-7.332295418,9.067060471,-1.652091622,-0.931841075,2.146055222,-4.111485958,0.512483358,-0.949039578,-5.732392788,6.710163593,male_neutral
-706.5691528,83.74414825,18.4144268,25.72418594,15.04718399,7.76339817,-2.004976034,-5.949002266,-1.926979899,2.452527285,-8.186518669,2.614145041,-1.027291417,-0.765580356,-0.190267339,1.569119573,-1.042089343,1.812686324,-5.223775387,4.120705605,male_neutral
-664.1055145,67.34211867,18.26852815,22.30863542,13.9523192,5.543606342,-2.16242533,-7.285898244,-2.126889694,0.573712579,-6.732902928,0.373136669,0.077459193,-1.605833419,-0.167296737,0.38159254,-0.910847305,0.211172772,-3.601712839,2.005272201,male_neutral
-769.8981323,80.22465515,18.12722015,26.5160656,11.62347507,6.109187603,-4.713612556,-8.796912193,-1.856455445,-0.283457935,-7.94641304,3.846601963,-1.720407963,0.398662657,-1.279325843,-1.631581187,-1.338924646,-0.47766,-5.278977871,3.207948923,male_neutral
-453.8136292,74.47032166,-11.6027813,8.166176796,9.687778473,-7.642816544,-11.60988045,-11.43284512,-22.3458786,-3.78373909,-7.111552715,-4.947802067,-2.62327075,2.291345835,-11.58740902,3.119256973,-8.305954933,-7.915929794,-2.686210155,-0.355103314,male_happy
-272.7135048,25.16767844,2.295666419,1.588197201,0.86527663,-3.519793113,-7.257542618,-8.315483829,-10.1129354,-6.602162952,-3.696508655,-2.031034464,0.422815583,-0.442013459,-3.181491382,-1.128356962,-2.530698231,-5.629332146,-2.355597749,-0.018742622,male_happy
-508.3905029,74.57245636,-14.04572105,7.13515377,8.019601822,-12.08055019,-15.2019968,-16.01666451,-23.62072182,-3.401855707,-6.264598846,-3.414200068,0.610591173,0.281050742,-11.64285278,3.646683693,-12.6710844,-5.812024593,-1.646226525,-2.686791658,male_happy
-646.7996216,115.6503983,9.952744484,18.75973701,20.87276268,4.146595955,-6.460067749,-7.800058842,-16.52535629,-2.082283258,-2.431698799,-0.524445474,0.748813152,0.383142203,-7.254034996,0.868108213,-0.195256099,-4.098353863,-4.787598133,-0.157043561,male_happy
-509.0622373,51.32647839,18.40374667,12.5020987,11.48108456,3.241525636,-6.037008601,-8.917620219,-10.04186104,-5.716326722,-1.967077178,-1.425202299,0.138222409,-1.184074381,-3.916948511,-0.747130526,-0.331011049,-3.219355865,-3.868018882,-2.317706719,male_happy
-695.8657227,117.4034576,6.94998455,17.03367043,20.06532478,-0.933748186,-10.35111046,-12.67924404,-16.90971756,0.323257744,-0.494713634,-0.121295676,0.308386564,-2.291888237,-5.878372669,2.44714427,-1.793944478,-6.804776192,-1.745818138,-3.157483816,male_happy
-709.7379761,89.05496979,14.97565174,26.19280243,13.6313591,4.459084034,0.313644975,-5.142830849,-1.248799324,2.07261157,-6.993453026,4.039920807,-0.361867875,1.56100142,1.213336349,0.59283036,0.933347464,0.094843179,-5.315081596,4.823021412,male_neutral
-571.1969975,42.64967401,18.5394295,16.5956254,8.605702143,1.461325081,-1.003482716,-4.989491234,-2.45609688,-1.005651459,-3.54513277,0.72392696,1.965148447,0.494756843,-1.049374087,0.069889798,1.287988344,-1.095329998,-2.49123595,1.517468247,male_neutral
-778.3397217,87.89687347,14.64200878,27.74815178,9.953456879,2.202772379,-2.875499964,-7.896355152,-0.144959405,0.670050979,-5.28497982,7.398468971,-1.228366256,1.848158121,-0.824760616,-0.190847889,1.486019492,-2.694063425,-2.206336975,4.378928185,male_neutral
-648.7247314,86.83758545,5.569162369,19.37103271,20.61368752,5.671684742,-6.633723736,-5.538167953,-5.307837486,4.244103432,-9.027226448,1.086592317,-1.203363776,-1.208331347,0.183449969,0.90369314,-1.517426848,0.697378933,-6.18070364,2.58434844,male_happy
-581.2857166,63.80407953,5.996247879,15.17335385,16.27344406,3.653926032,-6.72541886,-7.11370316,-4.331813586,0.547192185,-7.143566916,-1.049408605,-1.203747112,-1.945318192,-1.097809978,-0.089876026,-0.926230097,-0.813001868,-4.880355042,-0.199592751,male_happy
-698.111084,79.77967072,4.998663425,17.6713295,16.83311844,1.822989941,-7.739253998,-8.847106934,-4.866503239,1.123722434,-10.8867836,0.307826996,-2.649304867,-2.225036144,-1.503981113,-1.23250401,0.574953556,-1.533131242,-5.585435867,1.470347643,male_happy
-635.6777344,86.9682312,2.322959423,26.46714592,16.12317467,3.87893343,-13.40570545,-9.829924583,-13.91886425,-0.660330832,-6.128662586,-13.43450737,-6.424561024,0.374424666,-9.143262863,2.214906216,-2.068155527,-6.040566444,-8.263026237,3.036961079,male_sad
-521.0243235,34.47488212,14.10533623,15.39972272,7.570314519,2.905347038,-8.015928376,-9.778534801,-7.275843382,-6.148691102,-5.685958587,-9.866800957,-5.148357164,-2.271707166,-5.113949824,-1.860650522,-1.360135274,-5.841642725,-5.786476098,-1.267410445,male_sad
-695.3616943,82.54174042,2.855862379,27.33227348,15.28753662,0.985830784,-17.01391411,-11.38115025,-13.82125854,-2.164082766,-9.322592735,-15.05420685,-4.098448277,-2.939189434,-8.194665909,2.585557699,-5.843654156,-8.428837776,-4.629714012,1.571567535,male_sad
-391.3529053,55.33841324,-21.41161346,7.71423769,10.46983433,-9.727984428,-16.42935371,-8.211371422,-21.69808578,-0.094125956,-9.940325737,-4.485786438,-3.997367859,4.305990696,-9.026748657,1.346963644,-3.544338942,-8.848442078,-7.15880394,0.053545766,male_happy
-239.3242064,25.38528273,-6.548401722,3.856907845,3.717813874,-7.913209449,-9.241136553,-7.007122928,-10.20293167,-3.807448505,-4.052448841,-4.045660692,0.13838565,1.57451705,-3.18831433,0.117243326,-0.934293201,-7.721691804,-5.255742045,-2.06125538,male_happy
-446.8175659,53.6283493,-24.26251411,6.126518726,5.726956844,-15.47587395,-18.34182167,-11.94346333,-20.22630882,-0.730783165,-11.04191303,-3.677242041,-1.775455713,2.147990704,-11.19158745,2.609724283,-7.649507046,-10.18785286,-4.498003483,-2.861791849,male_happy
-407.2076416,76.03404999,-26.56066132,4.130795956,8.97867012,-20.68653679,-22.94643974,-9.214539528,-21.9726429,-4.426484585,-3.414266825,-5.908433914,-8.999703407,2.388303757,-11.7223978,1.279447198,-6.007579803,-7.096636295,-5.117987156,-2.858483553,male_happy
-392.8969098,69.30489096,-23.75895871,3.687380451,8.295098522,-20.04867685,-21.99707215,-9.832812242,-20.76254866,-5.351338574,-3.26796125,-5.818474803,-7.844837701,1.382735485,-10.40695841,0.465347061,-5.448598351,-7.435292586,-5.431362786,-2.651478377,male_happy
-461.027832,73.33251953,-29.88493919,4.377118587,5.912415981,-27.64358711,-23.73447227,-11.5378418,-22.17192268,-1.818800807,-4.23279047,-8.288192749,-7.293090343,1.536407232,-12.11763954,1.687772274,-8.696824074,-4.515626431,-4.040941715,-3.279740095,male_happy
-756.7521973,81.16920471,25.7534771,30.85113144,18.52733803,17.55971718,2.511677742,-7.265488148,-1.492370725,8.223352432,-1.584718585,2.580271959,3.9117558,-2.378719091,-3.301317453,3.028525114,-0.20200789,0.088010319,-1.933386683,1.499230862,male_sad
-652.9336295,41.9548937,22.7862536,21.11129117,13.93015709,11.90207805,3.786420222,-5.160286449,-0.846413907,3.230197926,-0.00440811,0.754845864,2.678367566,-1.348100288,-1.437039815,1.000324645,0.455998747,-0.703825746,-0.388758806,0.11786363,male_sad
-822.4352417,81.37020874,26.88465691,32.20571899,17.2826767,17.98887825,-1.893275619,-8.916722298,0.029859981,7.16677618,-3.194443226,4.995286465,3.086181402,-4.526025295,-2.076621294,2.978191853,-0.090326943,-0.766120791,-0.690800428,1.427849889,male_sad
-626.8792114,108.6917496,4.605440617,29.9481678,18.72702026,1.632890224,-12.94179153,-10.89778996,-14.34210205,-3.313017368,-2.533756971,-10.60748863,-2.65166688,1.204055905,-7.031965256,0.706115246,-2.255064011,-2.482363939,-6.260972023,0.767804623,male_sad
-571.8706921,69.24864774,18.27513505,21.89307302,15.07355824,0.786562374,-10.19972159,-10.66130064,-9.847208643,-6.476571723,-4.104661107,-7.734163501,-2.068661335,0.115038341,-3.874951203,-2.258798297,-1.506837504,-3.87180866,-4.038454812,-2.227169595,male_sad
-683.4801636,107.7683411,2.02887845,31.73070717,15.3862772,-2.022574425,-16.57485008,-12.74639511,-14.50063133,-2.152350187,-3.539551735,-9.694952965,1.775934458,-1.255463958,-7.548124313,0.407084316,-2.341033697,-5.557422638,-4.330501556,-0.475307256,male_sad
-619.3521118,77.29472351,8.066492081,25.06686783,6.601438046,-4.969072342,-4.964911938,-1.504315019,-2.126463175,3.114209175,-7.537393093,5.143954277,-3.583555698,1.323840976,-4.478432655,-1.971431851,0.889385164,-5.16302681,-4.279375076,6.366484642,male_calm
-599.1392279,71.2741506,9.997978637,22.76863399,6.588701413,-5.441075003,-4.198515991,-2.740628604,-1.369090273,2.046376982,-5.606357265,3.508232152,-2.224013481,0.4149291,-4.424240509,-2.464406866,0.949091439,-5.619146882,-3.460279187,4.651035637,male_calm
-676.475769,73.90350342,9.481401443,24.66757202,3.389934778,-7.429683685,-6.361729622,-2.434562683,-0.9505319,-0.329107672,-5.841069221,5.023154259,-3.41449666,2.083997965,-6.422307968,1.721546173,0.519940436,-7.747826099,1.823406339,3.503165483,male_calm
-501.3404846,81.0906601,-17.89607239,16.0724659,22.31007385,-5.650904179,-5.080172539,-10.58797646,-19.55143547,-1.322104573,-2.189507723,-9.027098656,0.252091289,4.159368515,-7.947948933,-3.904987574,3.286865473,0.876929998,-11.7361412,5.261626244,male_angry
-345.9763388,30.01187489,1.725538414,7.249913264,7.870161808,-0.132164488,-5.738921822,-9.232887849,-9.954254482,-5.915633594,-2.95545722,-5.696569383,-1.163335677,2.444261658,-5.086405615,-3.577232647,2.125022722,-1.250244404,-6.442002097,-1.204288733,male_angry
-555.4036255,76.27268982,-19.83389473,15.72997284,16.68950462,-9.633152962,-9.390968323,-16.84222984,-19.13263512,-3.127661943,-4.857134819,-9.25097084,3.918543339,0.030579405,-9.939852715,-1.197293282,4.556099892,-5.443604469,-6.106087208,5.282518864,male_angry
-607.6167603,102.6008606,3.187338352,34.8778038,19.70586967,5.016507149,-10.41899014,-13.19011307,-16.17092705,-0.868700743,-7.254193306,-17.11241913,-3.735438347,-1.734916091,-10.93591881,0.366701365,-2.354363441,-7.039505005,-9.359187126,1.803243756,male_sad
-467.4400091,35.12461343,16.08564759,17.7646294,9.850359803,3.668295681,-4.723862617,-9.194316602,-8.069017354,-5.971037666,-6.586032341,-8.908748144,-4.207928242,-2.894093489,-5.55361245,-2.498331491,-2.012157691,-5.304194435,-4.538789843,-1.714559524,male_sad
-662.1750488,101.3490295,2.234421253,37.26100922,15.88659573,0.042415366,-14.63180923,-16.59282112,-17.07189751,-0.530930758,-11.60821247,-16.56207657,-0.634001315,-5.246368885,-11.33005905,0.977710426,-4.949686527,-10.51621723,-6.353113174,0.507344365,male_sad
-598.2585449,96.85596466,-3.835822105,18.55140877,20.63210106,-3.729455233,-8.343671799,-6.74601984,-6.614666939,1.494841576,-5.551552296,-3.334687471,-3.855959177,2.244112968,-4.288056374,-0.098318808,-0.667580783,-0.532220185,-8.058238983,4.040030956,male_happy
-596.8486428,96.49581863,-3.912518569,18.52660526,20.47694203,-3.751099751,-8.51100682,-6.79236945,-6.540652687,1.531879317,-5.264603486,-3.335736365,-3.899493621,2.126391938,-4.373663933,-0.046888892,-0.654484597,-0.490437398,-8.065129989,4.073720818,male_happy
-657.1699219,93.49502563,-8.065328598,18.47085953,16.88762283,-7.414893627,-9.857851028,-7.330306053,-6.137946606,-0.087131865,-6.000997543,-3.133137941,-1.216752172,3.090838909,-4.038136482,0.673282981,0.701675534,-4.390333652,-6.328410149,4.126527309,male_happy
-770.1047974,72.38716125,10.26362324,23.38789177,14.66345215,10.74832153,-6.270358086,-9.110459328,-1.162878275,0.707488954,-0.840686142,1.456026316,1.657714367,-0.853544354,-3.256246805,1.155423045,0.236265972,-2.835020065,-0.071546167,2.445019245,male_sad
-546.665594,13.45977099,9.070850439,8.787157129,7.219125833,3.78723988,-1.764340049,-3.165253245,-1.830245201,-1.544720847,-1.298396005,-0.594458603,-0.175137662,-0.613878697,-0.811146362,-0.121046796,-0.509587769,-1.638249001,-1.513112067,-0.86651479,male_sad
